StationCode,New_Lat,New_Long,AREA_SQKM,AtmCa,AtmMg,AtmSO4,BDH_AVE,CaO_Mean,ELEV_RANGE,EVI_MaxAve,KFCT_AVE,LPREM_mean,LST32AVE,MAX_ELEV,MAXWD_WS,MEANP_WS,MgO_Mean,MINP_WS,N_MEAN,P_MEAN,PPT_00_09,PRMH_AVE,PSA6,PSA8,S_Mean,SITE_ELEV,SumAve_P,TEMP_00_09,TMAX_WS,UCS_Mean,XerMtn,XWD_WS
205GCAxxx,37.18097,-121.87329,4.645800865,0.043854464,0.035724711,0.253928056,1.531000018,5.437372743,850,,0.291999996,0.291999996,63.125,1056,12.75,1201.5,2.166666667,6.908951169,,0.149793471,106994.7031,3.325000048,Chaparral,,0.146224169,206,1014.666687,2088.399902,286.5,125.5334379,0,76.375
205GCBxxx,37.20039,-121.88156,15.57090063,0.043924223,0.035918144,0.25462822,1.531000018,6.058933829,905,,0.291999996,0.291999996,62.65306122,1060,12.06122449,1098.264706,2,5.40468279,,0.125017181,55574.89844,3.325000048,Chaparral,,0.225007882,155,953.9437675,2195,282.8095238,114.4732663,0,72.3877551
205GCCxxx,37.22725,-121.90286,34.94339895,0.044034528,0.036363219,0.255604532,1.53059084,6.016863988,975,,0.292347563,0.292347563,60.6952381,1060,11.34285714,1011.559524,1.568181818,4.502247707,,0.130450646,67647.39844,3.306462633,Chaparral,,0.224145602,85,820.1463013,2155.5,283.6818182,110.4462488,0,68.36190476
205GUA015,37.37888,-121.93712,446.2892898,0.044224343,0.036927837,0.25742616,1.487463503,4.740119439,1151,,0.299013574,0.299013574,57.65609229,1157,9.926864591,773.9950836,1.346368715,3.768798144,,0.128912976,37684.69922,2.16314603,Chaparral,,0.234172047,6,660.2994922,2158.899902,283.1918063,63.20046486,0,58.98913831
205GUA025,37.35223,-121.91086,421.6688818,0.044172783,0.036778916,0.25691137,1.489554321,4.932856878,1143,,0.296538184,0.296538184,58.79328757,1157,10.02758621,795.0872274,1.406311637,3.936551533,,0.129129125,37922.89844,2.254312789,Chaparral,,0.241573003,14,678.9299615,2179.399902,283.7100592,66.84670216,0,59.65747126
205GUA040,37.33732,-121.90134,417.7952809,0.044165199,0.036757693,0.256837438,1.48991976,4.965125233,1135,,0.296105528,0.296105528,59.00693374,1157,10.04798762,799.2948583,1.416334661,3.964637026,,0.129165263,37922.89844,2.250179528,Chaparral,,0.242812081,22,681.121149,2179.399902,283.7988048,67.45715999,0,59.77708978
205GUA050,37.31488,-121.9038,165.9455803,0.044201565,0.037187293,0.257500354,1.490936939,5.789047713,1124,,0.273822312,0.273822312,58.18809981,1157,10.22350674,964.6137566,1.935,4.399312566,,0.126824695,37922.89844,2.800738628,Chaparral,,0.270936201,33,787.0721689,2179.399902,280.015,75.6196052,0,62.25240848
205GUA060,37.29092,-121.93495,158.561981,0.044172582,0.037119713,0.257233028,1.492712179,5.992358659,1108,,0.2707595,0.2707595,58.8608871,1157,10.33603239,987.6685083,1.979057592,4.56282681,,0.126899743,41223.30078,2.902716053,Chaparral,,0.278575942,49,803.6198487,2198.899902,279.9895288,79.11252085,0,63.14574899
205GUA070,37.25306,-121.96336,154.3490814,0.044159776,0.037087626,0.257113332,1.493725756,6.11550522,1076,,0.269011889,0.269011889,59.08041237,1157,10.38796681,1004.382857,2.010810811,4.661868288,,0.126945147,44561.19922,2.963934007,Chaparral,,0.283203375,81,813.9155264,2212.199951,279.772973,81.2281991,0,63.5373444
205GUA080,37.22079,-121.98212,103.9247974,0.043952804,0.036467767,0.255026027,1.503690724,7.717200407,1044,,0.25594203,0.25594203,61.93518519,1157,11.12345679,1180.693617,2.568,6.070534335,,0.122741095,76166.70313,3.542869229,Chaparral,,0.378596581,113,951.7299833,2128.699951,276.392,95.46739616,0,68.91975309
205GUA090,37.15099,-121.96042,36.86039765,0.043688912,0.035425175,0.252477175,1.515750664,10.08848446,912,,0.271309025,0.271309025,63.93693694,1157,12.16216216,1303.976471,2.931818182,9.682542707,,0.108473014,103444.1016,3.467640585,Chaparral,,0.710995444,245,1080.663903,2098,275.5227273,78.18214384,0,74.36036036
205GUA110,37.32156,-121.88969,244.4624988,0.044109823,0.036384007,0.256095744,1.490703598,4.491516683,1127,,0.309401304,0.309401304,60.15537849,1155,9.896,716.8447653,1.039735099,3.781826854,,0.130754468,38276.10156,1.931665056,Chaparral,,0.226421227,28,627.7541051,2180.100098,287.1258278,63.68702389,0,57.77866667
205GUA130,37.30058,-121.8804,218.2670831,0.044042908,0.036166525,0.255436802,1.495434982,4.858123909,1116,,0.305538469,0.305538469,61.66020864,1155,10.1242515,746.5040486,1.052238806,4.129186603,,0.131417051,39972.60156,2.084592543,Chaparral,,0.240719915,39,651.2381886,2199.800049,287.6791045,71.26219711,0,59.28892216
205GUA140,37.24985,-121.84186,30.16439911,0.044156566,0.036169498,0.256340446,1.454750987,2.523812884,303,,0.319011364,0.319011364,65.56521739,351,9.108695652,524.6176471,0.5,2.014955316,,0.121573565,43788.80078,0.683055565,Chaparral,,0.14080926,48,497.8931117,2224.300049,292.4166667,33.26385533,0,51.76086957
205GUA160,37.26033,-121.89892,18.78748473,0.044356175,0.037513611,0.258637943,1.490537114,6.895073234,481,,0.316897941,0.316897941,54.88135593,537,8.86440678,609.4883721,0.956521739,2.961917117,,0.125840726,44075.5,1.634810159,Chaparral,,0.466052933,56,465.9052574,2203.5,289.4782609,36.93999673,0,53.27118644
205GUA180,37.25969,-121.86955,139.1309973,0.043884302,0.035737307,0.253968956,1.515918499,5.905149697,1104,,0.295167458,0.295167458,62.93925234,1155,10.97897196,859.3930818,1.280701754,4.840676322,,0.136709239,44146,2.723437538,Chaparral,,0.263866163,51,759.8843096,2213,286.8947368,98.85788001,0,64.72897196
205GUA200,37.23474,-121.89215,36.38789957,0.04404264,0.036391467,0.255669652,1.528262286,5.864987554,987,,0.293801334,0.293801334,60.45454545,1060,11.22727273,989.8181818,1.543478261,4.367624783,,0.130225195,44146,3.216721901,Chaparral,,0.221789006,73,809.7711759,2213,283.9782609,106.1076799,0,67.62727273
205GUA210,37.21748,-121.910313,33.0533997,0.04402546,0.036328124,0.25553519,1.531000338,5.821930375,963,,0.291999996,0.291999996,61,1060,11.46464646,1034.417722,1.609756098,4.535109125,,0.131127033,67647.39844,3.325000048,Chaparral,,0.202248219,97,826.8838152,2155.5,283.0731707,113.9093727,0,69.18181818
205GUA220,37.20101,-121.88298,16.70580054,0.043936084,0.035951297,0.254747958,1.531000018,6.221415265,908,,0.291999996,0.291999996,62.54716981,1060,12.03773585,1072.052632,1.913043478,5.308938328,,0.124179715,55574.89844,3.325000048,Chaparral,,0.243757844,152,936.7833489,2195,283.3043478,112.615941,0,72.1509434
205GUA230,37.18076,-121.87386,4.623300763,0.043854464,0.035724711,0.253928056,1.531000018,5.373755881,857,,0.291999996,0.291999996,63.125,1056,12.75,1201.5,2.166666667,6.912252636,,0.149991392,106994.7031,3.325000048,Chaparral,,0.140288604,199,1014.666687,2088.399902,286.5,125.8429789,0,76.375
205GUA260,37.22229,-121.85049,82.75679878,0.043743876,0.03522674,0.252552713,1.517276685,6.20445706,1079,,0.287819129,0.287819129,65.15953307,1155,11.47470817,862.6397849,1.297029703,5.69055915,,0.143293862,52024.30078,2.847283273,Chaparral,,0.274663198,76,804.0025465,2229.300049,286.5148515,110.1428818,0,67.28793774
205GUA270,37.20252,-121.8297,41.00309985,0.043681242,0.035158155,0.252075688,1.530128623,7.900343061,1058,,0.29266965,0.29266965,64.46456693,1155,12.56692913,1061.806452,1.58,5.622077022,,0.149836447,52024.30078,3.293314001,Chaparral,,0.379144063,97,970.241288,2229.300049,282.36,121.1797857,0,75.26771654
205GUA280,37.1734,-121.82478,33.64019966,0.043651983,0.035106173,0.251826984,1.531000018,8.713055743,1012,,0.291999996,0.291999996,64.23300971,1155,12.96116505,1135.815789,1.707317073,6.099901698,,0.147835155,78533.60156,3.325000048,Chaparral,,0.456497521,143,1050.412141,2176.800049,280.4146341,122.0615601,0,78.04854369
205GUA300,37.16189,-121.84434,3.618899923,0.043781439,0.035452195,0.253093019,1.531000018,11.26961677,540,,0.291999996,0.291999996,64,737,11.9,975.125,1.666666667,5.726856825,,0.152832922,78533.60156,3.325000048,Chaparral,,0.541608014,197,919.8000183,2176.800049,288.8333333,132.7121934,0,72.4
205GUA330,37.21072,-121.82637,31.41269826,0.043726774,0.035047754,0.252200977,1.509932633,4.292767176,457,,0.278278817,0.278278817,66.63,555,10.24,670.7972973,1.025641026,6.578857009,,0.134026171,52024.30078,2.374612424,Chaparral,,0.141486514,98,620.8071551,2229.300049,290.8974359,106.7144964,0,58.94
205LGA700,37.119517,-121.902741,10.95145973,0.043503717,0.034809671,0.250521394,1.524557026,9.886724439,736,,0.281155533,0.281155533,64.84375,1157,13.65625,1431.130435,2.857142857,16.01228112,,0.09685865,111094.8984,3.346106433,Chaparral,,0.800016983,421,1152.936363,2110.800049,268.2857143,79.61544524,0,81.40625
205LGAxxx,37.16769,-121.97942,49.77629842,0.043741759,0.035679595,0.252936667,1.51160152,9.336105555,953,,0.266116276,0.266116276,63.50649351,1157,11.69480519,1282.442478,2.933333333,8.197142353,,0.110755683,100094.2969,3.508882994,Chaparral,,0.595578679,204,1027.139231,2109.699951,274.15,80.58642397,0,71.91558442
205LGBxxx,37.21334,-121.98654,102.3380978,0.043946216,0.036446363,0.254959607,1.503489478,7.745140416,1030,,0.255684107,0.255684107,62.0031348,1157,11.14106583,1186.987069,2.593495935,6.0928526,,0.121535402,76166.70313,3.544135462,Chaparral,,0.383848367,127,958.7922255,2128.699951,276.203252,94.53857504,0,69.02507837
205LGCxxx,37.30676,-121.91382,163.41478,0.044192069,0.037166101,0.257414212,1.49151123,5.85698984,1115,,0.27283149,0.27283149,58.45792564,1157,10.26719057,973.1827957,1.944444444,4.453955495,,0.126849787,41223.30078,2.832633391,Chaparral,,0.273489237,42,791.6440597,2198.899902,280.020202,76.78686216,0,62.59528487
205LGU070,37.528133,-121.939183,4.272445809,0.046806266,0.043800257,0.28355952,1.515508476,5.637396381,516,,0.297666478,0.297666478,46.08333333,562,10.16666667,553.1818182,0.25,2.134345997,,0.118769863,37871,1.779176446,Chaparral,,0.33127139,46,431.5333252,2094.5,269,50.824595,0,57.58333333
205LGU080,37.527893,-121.939217,3.879146075,0.046788345,0.043742414,0.283351849,1.517935276,5.956191522,509,,0.298215111,0.298215111,49,562,10.6,548.75,0.25,2.241581501,,0.118489119,37871,1.862062473,Chaparral,,0.355049817,53,431.5333252,2094.5,269,51.86242861,0,60
205LGU120,37.544567,-121.940567,13.9851009,0.046963392,0.04417447,0.28512074,1.528295159,15.22942404,744,,0.300605073,0.300605073,49.64285714,776,10.02380952,570.4242424,0.294117647,5.562730493,,0.113363118,37871,1.899282991,Chaparral,,1.09101311,32,471.6166643,2094.5,270.2941176,60.08398307,0,58.21428571
205LGU130,37.54195,-121.93395,13.5783004,0.046952912,0.044143542,0.285005216,1.530188966,15.55726117,726,,0.300951947,0.300951947,50.20454545,776,10.04545455,574.4375,0.3125,5.673075484,,0.113067873,46607.10156,1.95599997,Chaparral,,1.114331106,50,488.9025621,2139.5,272,61.48847795,0,58.54545455
205LGU140,37.538217,-121.914933,6.940556485,0.046839053,0.043734239,0.283606498,1.529999971,17.54578209,651,,0.300999999,0.300999999,51.45454545,776,10.68181818,612.1764706,0.5,6.280571938,,0.110488537,46607.10156,1.95599997,Chaparral,,1.275959969,125,507.4833374,2139.5,265.125,66.61746979,0,61.36363636
205LPA035,37.43745,-121.90048,38.79180405,0.045763625,0.040652527,0.272024605,1.502391992,7.065577865,681,,0.298907509,0.298907509,50.59663866,687,10.09243697,532.8191489,0.29787234,2.722466153,,0.118453501,37049.60156,1.537147228,Chaparral,,0.446604013,6,515.6576522,2141.399902,274.4893617,48.97093744,0,56.37815126
205LPA045,37.44439,-121.86195,8.392500398,0.046009116,0.041269825,0.274497041,1.514383316,10.47006278,483,,0.299325568,0.299325568,50.81481481,594,10.81481481,554.6666667,0.166666667,3.712711172,,0.113695111,52301.60156,1.770181793,Chaparral,,0.672752464,111,559.3533264,2148.899902,276.9166667,74.28046661,0,59.96296296
205LPA070,37.41382,-121.85724,12.61800134,0.045673328,0.040249406,0.270816692,1.527512528,10.55854842,633,,0.299683922,0.299683922,58.14634146,687,10.2195122,606.4137931,0.666666667,3.864942776,,0.114020111,37978,2.038770811,Chaparral,,0.685082623,54,582.7333247,2154.300049,270.4666667,69.89845177,0,59.75609756
205LPA100,37.42475,-121.90745,14.73759422,0.04555451,0.040342338,0.270284525,1.454451601,1.600862957,200,,0.32749621,0.32749621,40.52083333,206,9.0625,404.4857143,0,1.012426193,,0.125420093,37049.60156,0.579523828,Chaparral,,0.109615603,6,383.7222249,2141.399902,273.3684211,3.719318488,0,49.35416667
205LTC100,37.41302658,-122.1920918,20.35710001,0.045339625,0.041597202,0.271657169,1.459790202,7.103123623,658,4455.258704,0.256664812,-0.536304296,53.78461538,710,10.03076923,787.4090909,4.054914771,0.307692308,0.040163302,0.165802529,54858,2.198188257,Chaparral,Coastal Chaparral,0.309003558,52,794.6333297,2220,282.8076923,120.901774,0,65.84615385
205MAT030,37.41011,-122.13826,15.74399228,0.045476642,0.041813471,0.272779746,1.475451124,8.747395224,270,,0.293277644,0.293277644,48.23404255,287,9.70212766,603.5428571,0,4.652701055,,0.161667857,41590.80078,1.221415393,Chaparral,,0.39027398,17,544.0555542,2126.300049,286.15,117.4278928,0,59.46808511
205MAT050,37.384755,-122.165352,6.624899944,0.045410322,0.04168907,0.272192316,1.455744012,6.918562709,209,,0.300986831,0.300986831,49.8,287,10,664,0,4.533824684,,0.187713538,61382.60156,1.048846169,Chaparral,,0.151367081,78,702.4333293,2209.399902,292.1111111,145.2390911,0,62.4
205PER010,37.42116,-122.086663,53.05890085,0.0453168,0.040985917,0.270243153,1.465136012,3.607593918,852,,0.278859248,0.278859248,47.01807229,858,8.885542169,568.0327869,0.078125,2.563400473,,0.155326558,38349.80078,1.951616117,Chaparral,,0.078624241,6,537.2144672,2107.899902,274.765625,75.6823841,0,53.98795181
205PER020,37.412682,-122.086793,36.91016965,0.045201159,0.040705342,0.269083766,1.470028325,4.532301129,850,,0.253881208,0.253881208,49.92105263,858,9.131578947,634.5882353,0.111111111,3.273460297,,0.168766575,38349.80078,2.585224418,Chaparral,,0.064577788,8,596.166667,2107.899902,278.9333333,108.1541397,0,56.6754386
205PER025,37.377987,-122.087946,23.39723201,0.045106733,0.040456501,0.268097661,1.468006416,5.210691685,819,,0.228543809,0.228543809,51.98666667,858,9.333333333,711.9622642,0.172413793,3.873077266,,0.181667024,42787.39844,3.205340283,Chaparral,,0.055202665,39,661.778331,2161,278.8275862,130.6298471,0,58.66666667
205PER030,37.365595,-122.098798,7.63682747,0.045259446,0.040884226,0.269742402,1.48355227,4.689389617,289,,0.262348767,0.262348767,48.52173913,343,8.913043478,539.7777778,0.1,3.191376995,,0.162805542,42787.39844,2.132242456,Chaparral,,0.059590161,54,569.4555664,2161,288,117.4266102,0,55.52173913
205PER040,37.360944,-122.086524,21.14722929,0.045078646,0.040394036,0.267828355,1.468677854,5.593843777,798,,0.218596874,0.218596874,52.8358209,858,9.492537313,732.6938776,0.2,4.18646611,,0.187853374,42787.39844,3.435522811,Chaparral,,0.049552523,60,673.7192961,2161,279.6,143.8352355,0,59.7761194
205PER050,37.365854,-122.098618,7.945870507,0.045263107,0.040893237,0.269779349,1.483743881,4.624825929,289,,0.263004866,0.263004866,48.52173913,343,8.913043478,539.7777778,0.1,3.116585746,,0.161238165,42787.39844,2.101451643,Chaparral,,0.060454101,54,550.2333418,2161,288,115.338396,0,55.52173913
205PER060,37.341062,-122.091686,20.01606864,0.045070057,0.040380216,0.267756954,1.467906518,5.795966682,767,,0.216315369,0.216315369,53.140625,858,9.5625,754.1777778,0.208333333,4.365239564,,0.191537896,51820.60156,3.532547707,Chaparral,,0.046673039,91,683.8666636,2194.800049,279.5,150.6518481,0,60.234375
205PER070,37.329432,-122.085838,9.961251576,0.045009973,0.04019549,0.267079927,1.466252205,5.147870942,736,,0.211294317,0.211294317,53.91176471,858,9.588235294,788.5909091,0.25,3.809941777,,0.171291989,51820.60156,3.590238185,Chaparral,,0.051125898,122,719.0958176,2194.800049,275.75,135.4459256,0,60.5
205PER080,37.333724,-122.094015,8.769147021,0.045135351,0.040616267,0.268566615,1.468274035,6.834195398,583,,0.216739378,0.216739378,52.21428571,691,9.5,727.2105263,0.181818182,5.258004848,,0.22184284,51820.60156,3.75551361,Chaparral,,0.039512326,108,702.7166718,2194.800049,282.6363636,175.0473562,0,60.21428571
205PS0045,37.293946,-121.933001,119.0254481,0.044008868,0.03662799,0.255566433,1.500064967,7.138360839,1105,,0.262815349,0.262815349,60.94262295,1157,10.88797814,1114.380952,2.375886525,5.558982208,,0.124826528,41223.30078,3.288501062,Chaparral,,0.341948488,52,903.5361719,2198.899902,277.9219858,90.86954921,0,67.31420765
205PS0074,37.454288,-122.133603,100.4787007,0.045474978,0.042330982,0.273931622,1.417482626,7.024048987,777,,0.270348395,0.270348395,51.94855305,782,10.60194175,818.8663793,0.214876033,3.239349702,,0.136924676,37799,1.834842858,Chaparral,,0.654726138,5,893.4141879,2078.300049,284.6033058,85.47642049,0,66.98381877
205PS0106,37.384324,-121.907703,809.9344201,0.043575736,0.034085504,0.250169409,1.50854614,6.607483988,1099,,0.288126943,0.288126943,71.1416,1110,9.433146517,588.2279372,0.645790554,5.539343243,,0.101956417,37684.69922,2.520213044,Chaparral,,0.359135077,11,536.9707497,2158.899902,292.8583162,71.11636996,0,55.04683747
205PS0109,37.293398,-121.880417,217.9172142,0.044041884,0.036163566,0.255427141,1.495530865,4.863364063,1116,,0.305460188,0.305460188,61.70403587,1155,10.12743628,747.137931,1.052238806,4.13415164,,0.131426492,39972.60156,2.091876412,Chaparral,,0.240924295,39,651.2381886,2199.800049,287.6791045,71.37047393,0,59.31034483
205PS0138,37.410519,-122.138499,15.82067175,0.045476642,0.041813471,0.272779746,1.475451124,8.719604866,266,,0.293277644,0.293277644,48.23404255,287,9.70212766,603.5428571,0,4.641915981,,0.16146514,41590.80078,1.221415393,Chaparral,,0.388813293,21,544.0555542,2126.300049,286.15,117.2016077,0,59.46808511
205PS0157,37.301405,-121.835162,600.9507093,0.04311707,0.032720323,0.245727507,1.514530066,7.216656474,1073,,0.281930177,0.281930177,70.06911447,1110,9.48,604.9326007,0.680939227,6.208191273,,0.09860095,40023.89844,2.804423391,Chaparral,,0.390961011,37,530.2154692,2205.100098,298.7776243,80.66754674,0,55.52054054
205PS0170,37.361984,-121.873876,743.278488,0.043430866,0.033667585,0.248778245,1.507700951,6.601507877,1085,,0.286971068,0.286971068,70.02845884,1110,9.401836467,586.5253538,0.635451505,5.709285375,,0.102680252,38256.10156,2.520524675,Chaparral,,0.35885486,25,523.6838003,2167.399902,294.6075808,71.08838439,0,54.84652383
205PS0173,37.238973,-121.884881,37.09757602,0.044047472,0.036405775,0.255708592,1.527278257,5.785591826,992,,0.294410349,0.294410349,60.35714286,1060,11.16964286,984.3707865,1.543478261,4.305464129,,0.130137689,44146,3.167788508,Chaparral,,0.219755151,68,799.9421098,2213,283.9782609,104.2107394,0,67.25892857
205PS0202,37.345596,-122.088877,20.51989917,0.04507263,0.040386025,0.267781688,1.468160466,5.734014527,773,,0.217093354,0.217093354,53.04615385,857,9.538461538,745.2222222,0.208333333,4.296256225,,0.189727883,51820.60156,3.458942613,Chaparral,,0.047379413,84,695.4456096,2194.800049,279.5,148.8172287,0,60.07692308
205PS0221,37.26711533,-121.7960653,592.8499064,0.043092025,0.032638093,0.245479191,1.515604121,7.324057505,1053,,0.282272586,0.282272586,70.12650602,1110,9.474029524,606.605748,0.692524683,6.042864326,,0.098425286,44676.89844,2.826502878,Chaparral,,0.39576672,57,532.737893,2235.899902,298.9280677,81.16551359,0,55.54018589
205PS0234,37.393387,-121.814202,53.98667013,0.045154948,0.038496094,0.265112682,1.530837063,7.892049503,876,,0.293471229,0.293471229,90.6626506,1008,9.96969697,637.4083333,0.985074627,4.01575711,,0.086127992,39751.80078,3.064526582,Chaparral,,0.431310625,132,701.7947398,2175,268.641791,87.41746561,0,58.6969697
205PS0282,37.3299,-122.06,50.35388443,0.044949266,0.039951195,0.266358444,1.463861803,9.584142261,792,,0.209628273,0.209628273,56.74025974,880,10.43506494,885.2695652,0.870967742,4.628776455,,0.15059068,42536.10156,3.68149048,Chaparral,,0.491226939,88,922.3392083,2193,273.0645161,105.8028246,0,64.07792208
205PS0298,37.4408,-121.925,818.82775,0.04358201,0.034113219,0.250246572,1.508017604,6.547885657,1105,,0.288097821,0.288097821,70.95177866,1110,9.427272727,586.7950644,0.641051567,5.496608357,,0.102096282,36990.30078,2.476821303,Chaparral,,0.356297013,5,542.0322754,2126.300049,292.7330637,70.29433999,0,54.96007905
205PS0330,37.448871,-122.167811,101.4764158,0.045475615,0.042328238,0.27392823,1.417690579,6.932232851,760,,0.27053491,0.27053491,51.41025641,782,10.59935897,815.4549356,0.214876033,3.215984753,,0.136690137,40992,1.834595745,Chaparral,,0.646081865,22,889.223394,2102.899902,284.3966942,85.47323797,0,66.98397436
205PS0365,37.26100517,-121.9554908,155.2788081,0.044162181,0.037093764,0.257135576,1.493468442,6.088203283,1082,,0.269454723,0.269454723,59.03483607,1157,10.3744856,1001.713068,2,4.639910516,,0.126935084,44561.19922,2.95193441,Chaparral,,0.28217746,75,808.6995984,2212.199951,279.8930481,80.75914732,0,63.42798354
205PS0429,37.23173488,-121.8695204,88.33500002,0.043768264,0.035296113,0.252796365,1.515961221,6.097162839,1089,4424.856315,0.289569509,-0.242895711,64.84727273,1155,11.37090909,845.275,5.49147711,1.280373832,0.135284725,0.141914958,44146,2.811973011,Chaparral,Coastal Chaparral,0.271610002,66,784.5811911,2213,286.7383178,106.7024836,0,66.50545455
205R00021,37.25463,-121.57339,18.93798834,0.043424701,0.033183794,0.248112705,1.530062244,3.363109112,423,,0.273301106,0.273301106,72.50819672,1110,9.901639344,646.9090909,0.52,3.004709005,,0.088143951,60579.30078,3.473454605,Chaparral,,0.057186998,687,695.7777812,1978.099976,296.64,101.7499161,0,57.03278689
205R00026,37.22823,-121.97543,110.3416416,0.043968172,0.036515006,0.255171583,1.501103106,7.363737611,1048,,0.254357998,0.254357998,61.62908012,1149,11.12759644,1154.65098,2.458646617,5.849094918,,0.125409482,72856.60156,3.458591466,Chaparral,,0.346749707,101,919.8618752,2131.300049,277.3007519,96.40186201,0,69.08902077
205R00035,37.381712,-121.855986,58.68365306,0.045180836,0.03859309,0.265411823,1.529008574,7.640713848,962,,0.295115564,0.295115564,87.88333333,1009,10,626.953125,0.915492958,3.870492792,,0.090071829,38256.10156,2.887795109,Chaparral,,0.412512583,47,677.3787379,2167.399902,270.3521127,82.80239917,0,58.51666667
205R00042,37.24643,-121.76777,589.2561899,0.043092212,0.032636025,0.245476766,1.51547052,7.308864703,1044,,0.281511085,0.281511085,70.1915011,1110,9.478188846,607.022963,0.702397743,6.094321976,,0.098496892,55131,2.834679498,Chaparral,,0.392095953,66,532.6398293,2222.899902,298.5895628,82.34253033,0,55.5847598
205R00058,37.25178,-122.08444,3.936843836,0.044663651,0.039048101,0.263095913,1.463999987,16.56111784,571,,0.203999996,0.203999996,59.75,949,10.75,1104.777778,1.166666667,6.247805765,,0.123309638,95968.29688,3.821000099,Chaparral,,1.148970708,378,1009.726672,2069.399902,271.8333333,80.03965218,0,67.75
205R00066,37.37187698,-121.7325806,10.1901393,0.045079251,0.038216664,0.26412119,1.531000018,3.363109112,391,,0.291999996,0.291999996,99.80645161,906,10,630.3043478,1,3.004709005,,0.051766265,63863.80078,3.325000048,CH,,0.057186998,515,739.7333496,2047.599976,272,101.7499161,0,58.19354839
205R00067,37.37693,-121.96857,105.5356593,0.044782334,0.038962098,0.263559439,1.461735779,4.320060319,974,,0.291867103,0.291867103,50.878125,985,8.7,693,0.876923077,2.210215991,,0.132622798,37182.69922,1.72841652,CH,,0.239528061,11,551.596895,2154.800049,280.1307692,40.85254429,0,51.003125
205R00088,37.372,-122.21964,13.15253927,0.045163319,0.041257304,0.270079022,1.438103446,10.77964989,610,,0.230524813,0.230524813,57.92857143,782,10.70731707,944.3,0.866666667,4.429285493,,0.127925948,68946.60156,2.872931007,Chaparral,,0.584481019,172,1122.002526,2215.600098,273.0666667,72.6380173,0,70.24390244
205R00090,37.2879,-121.87897,47.53340138,0.044272897,0.036577808,0.257460287,1.453886969,2.144761833,309,,0.325860026,0.325860026,62.78231293,351,8.727891156,499.7522124,0.465517241,2.530758457,,0.121420254,39972.60156,0.651597953,Chaparral,,0.131866999,42,466.4446846,2199.800049,290.0172414,24.09150518,0,49.87755102
205R00097,37.12135037,-121.4800933,191.9834998,0.042999183,0.032059241,0.244219268,1.530577861,4.54309755,802,,0.281453056,0.281453056,64.93908629,1110,9.233502538,597.9773756,0.360869565,3.897080177,,0.086547441,58588,3.399435217,CH,,0.156282219,308,562.3345584,2147.800049,314.8956522,98.98076059,0,54.87309645
205R00099,37.30758,-122.02201,17.78796033,0.044874553,0.03938311,0.26486267,1.470068913,2.574250743,548,,0.293283839,0.293283839,52.59615385,624,8.673076923,647.775,0.956521739,1.322631992,,0.121024763,50054.5,1.831720036,Chaparral,,0.087751614,76,551.1431454,2203.199951,287.5652174,48.83967492,0,50.80769231
205R00110,37.50273168,-121.9122509,4.838406876,0.046605163,0.043121533,0.281180106,1.529965704,4.760994729,692,,0.300999999,0.300999999,49.6875,784,10.5,638.3,0.6,1.640824031,,0.116376723,42243.10156,1.95599997,CH,,0.186052449,92,514.4000244,2124.899902,263.2,80.46338152,0,61.5625
205R00115,37.40427,-122.06911,73.97170237,0.045064636,0.040221615,0.267465284,1.462376958,6.937184816,865,,0.246508159,0.246508159,52.18222222,882,9.777777778,741.0357143,0.626373626,3.432926818,,0.142120074,38349.80078,2.779524187,Chaparral,,0.358586358,17,780.8240704,2107.899902,273.1538462,74.93187731,0,59.30666667
205R00131,37.43408,-121.91294,11.86853301,0.045596788,0.040499534,0.270800572,1.454207586,1.517078996,43,,0.325149931,0.325149931,38.91666667,48,9,396.7777778,0,0.963551998,,0.125221997,37049.60156,0.551000019,Chaparral,,0.110409997,5,377.4611155,2141.399902,272.4705882,2.226476908,0,49.11111111
205R00154,37.23419,-121.83801,19.5405278,0.044096569,0.035957009,0.255705107,1.456778671,2.307454366,301,,0.302704818,0.302704818,67.95081967,351,9.163934426,537.2391304,0.444444444,2.41240006,,0.120540519,43788.80078,0.68531251,Chaparral,,0.121552252,50,517.490007,2224.300049,293.8888889,38.93750464,0,52.68852459
205R00168,37.3968,-122.23231,16.65542689,0.045218832,0.041429017,0.270719261,1.438890075,9.567138934,672,,0.247255496,0.247255496,56.65384615,782,10.62745098,904.5789474,0.65,4.199216773,,0.137781186,65650.60156,2.452549275,CH,,0.558832235,110,1056.931079,2239.800049,279.6,82.6628069,0,68.96078431
205R00170,37.24817,-122.07209,4.897345745,0.044674875,0.039061543,0.263181676,1.463999987,15.47769662,648,,0.203999996,0.203999996,59.5625,945,10.6875,1078.666667,1.166666667,6.211753307,,0.138241159,95968.29688,3.821000099,Chaparral,,1.009245049,297,1013.966675,2069.399902,271.6666667,94.80801345,0,66.6875
205R00174,37.52811,-121.94767,5.982324785,0.046813843,0.043842908,0.283683083,1.52167811,4.759409051,532,,0.29902737,0.29902737,45.0625,562,9.875,531.4615385,0.142857143,1.833331314,,0.11896563,37871,1.840384589,Chaparral,,0.263501561,30,423.8166606,2094.5,270.1428571,48.89495289,0,56.125
